Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan,Age_group
CUS_0xa080,Engineer,18802.31,1125.73392610907,Bad,Yes,Low_spent_Medium_value_payments,7.0,8.0,18.0,8.0,35.75,21.0,21.95,11.0,4416.32,31.0173506819252,191.656496904418,50.82600979854045,284.647340381905,15.0,6,0,1,1,1,1,0,0,0,1,0,10s
CUS_0xa08b,Scientist,19206.92,1373.57666666666,Bad,Yes,Low_spent_Large_value_payments,7.0,8.0,19.0,5.0,41.333333333333336,19.33333333333333,3.08,11.0,3600.06,28.466895631761,65.197607987647,102.82555240732694,249.334506271692,41.0,2,0,1,0,0,0,0,1,1,0,0,40s
CUS_0xa090,Engineer,9158.03,822.124561970472,Bad,Yes,Low_spent_Medium_value_payments,7.0,9.0,27.0,2.0,55.333333333333336,21.666666666666668,2.856666666666667,11.666666666666666,2495.15,30.5209927224444,54.2631638068006,47.807779078587295,308.6239118108063,36.0,13,0,1,1,0,0,0,0,0,0,0,30s
CUS_0xa095,Architect,39511.0,3248.58333333333,Bad,Yes,High_spent_Large_value_payments,7.0,8.0,24.0,3.0,31.666666666666668,21.33333333333333,1.1,8.0,1304.11,35.271489395341696,81.4783417947131,3376.4778173691648,435.959875172712,20.0,6,0,0,0,1,0,0,0,1,0,0,10s
CUS_0xa0b,Writer,70286.6,5718.21666666666,Bad,Yes,High_spent_Medium_value_payments,7.0,10.0,25.0,6.0,15.75,19.5,7.470000000000001,8.0,1553.07,37.71516435424231,205.342435253956,181.32080932731208,452.6584220853972,16.0,10,0,1,0,0,1,0,1,1,1,0,10s
CUS_0xa0b8,Mechanic,15026.04,1059.17,Bad,Yes,High_spent_Small_value_payments,10.0,5.0,28.0,6.0,20.0,18.0,8.79,8.0,4062.77,31.868297092706133,39.4760112694102,3374.268409921362,269.313583535433,32.0,12,1,1,0,0,0,0,0,1,1,1,30s
CUS_0xa0be,Lawyer,17074.51,1426.87583333333,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,19.0,5.0,54.0,24.0,6.92,14.0,1598.4,33.34880381736242,60.9638905855421,52.30117420198853,253.1105670294975,36.0,18,1,0,0,1,0,0,1,0,1,0,30s
CUS_0xa0ea,Media_Manager,79237.8,6872.15,Bad,Yes,High_spent_Large_value_payments,8.0,7.0,27.0,9.0,36.0,23.666666666666668,20.55,13.0,4092.06,32.87833526092413,317.991972712021,3495.4593226880656,421.16998598823966,15.0,11,1,0,1,0,1,0,1,0,0,1,10s
CUS_0xa0ff,Engineer,60014.04,5107.17,Bad,Yes,Low_spent_Medium_value_payments,9.0,10.0,18.0,6.0,19.0,20.0,3.86,9.0,4919.89,30.7075314152171,222.039415229029,385.3565607270475,188.3210240439217,20.0,13,0,0,1,0,1,0,1,1,0,0,10s
CUS_0xa10f,Writer,20057.57,1954.46416666666,Bad,Yes,High_spent_Small_value_payments,10.0,6.0,23.0,9.0,59.0,17.0,2.75,10.666666666666666,3257.47,25.42629930308423,133.657429906786,155.9857914176992,179.13652867551332,35.0,10,1,0,1,1,1,0,1,0,1,1,30s
CUS_0xa116,Journalist,18247.18,1396.59833333333,Bad,Yes,High_spent_Large_value_payments,10.0,5.0,29.0,5.0,24.0,19.0,16.863333333333333,10.0,2536.58,34.8669854204094,40.7607302628374,62.48009491893131,306.419008151564,28.0,3,0,1,0,1,1,0,0,0,0,0,20s
CUS_0xa11c,Accountant,36913.88,2859.15666666666,Bad,Yes,Low_spent_Small_value_payments,6.0,5.0,16.0,7.0,48.0,21.33333333333333,30.60333333333333,8.0,4610.78,28.7349097471508,265.8768564790667,170.0526495529865,178.22041729415557,28.0,4,1,1,0,0,1,0,1,0,1,1,20s
CUS_0xa134,Journalist,37605.04,2868.75333333333,Bad,Yes,Low_spent_Medium_value_payments,9.0,7.0,26.0,6.0,32.75,18.75,23.8,11.0,3513.18,36.47607295857662,140.79131009999,265.82180543675827,165.262217796584,30.0,11,1,1,1,1,0,0,0,0,0,0,20s
CUS_0xa156,Entrepreneur,58674.66,4824.555,Bad,Yes,High_spent_Large_value_payments,8.0,5.0,15.0,4.0,58.66666666666666,23.0,1.6233333333333333,11.0,2425.38,32.61870118114307,116.103416914616,3582.7295920353085,362.5596155937464,43.0,14,1,0,0,1,0,0,1,1,0,0,40s
CUS_0xa160,Media_Manager,20889.64,1616.80333333333,Bad,Yes,High_spent_Small_value_payments,10.0,10.0,22.0,6.0,26.0,22.666666666666668,3.42,13.0,2578.2,31.97806423481367,103.131085126869,89.59132386484298,220.777216096186,44.0,12,0,1,1,1,0,0,1,0,0,0,40s
CUS_0xa166,Engineer,17448.08,1315.00666666666,Bad,Yes,High_spent_Small_value_payments,9.0,5.0,20.0,9.0,39.0,14.0,2.5,14.0,2575.23,35.7822404897678,94.8548681541716,115.53134461371326,196.114453898781,43.0,16,1,0,0,1,1,0,1,1,0,1,40s
CUS_0xa16e,Media_Manager,10183.015,1074.58458333333,Bad,Yes,Low_spent_Medium_value_payments,7.0,5.0,17.0,5.0,48.0,21.0,7.97,8.0,1672.43,31.02876283461947,37.5880728381256,72.9360349186827,280.26768390985734,42.0,11,0,1,0,0,1,0,0,0,0,1,40s
CUS_0xa182,Engineer,64794.64,5665.55333333333,Bad,Yes,High_spent_Large_value_payments,7.0,5.0,31.0,5.0,61.0,20.0,4.35,12.0,2080.18,33.762753502728195,267.941756593949,305.202997612461,253.41057912692187,44.0,17,0,0,1,1,0,0,0,1,0,0,40s
CUS_0xa19,Entrepreneur,14773.38,1313.115,Bad,Yes,High_spent_Medium_value_payments,8.0,9.0,18.0,6.0,31.5,16.5,4.34,10.0,2768.74,27.18451882504445,43.300582481206,66.7968745692608,291.21404294953254,44.0,5,1,0,1,0,1,0,0,0,1,1,40s
CUS_0xa1a2,Media_Manager,40207.94,3068.66166666666,Bad,Yes,Low_spent_Small_value_payments,7.0,5.0,26.0,6.0,27.0,19.5,1.57,14.0,1914.22,34.736764455694875,159.692142212959,196.6998326950789,225.47419175862748,25.0,14,1,0,1,1,0,0,1,0,0,1,20s
CUS_0xa1aa,Doctor,17550.11,1546.50916666666,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,20.0,8.0,21.0,25.25,22.08,10.0,4073.41,30.973274072535723,90.6156273378164,99.84161484243155,246.6936744864175,39.0,5,1,0,0,0,0,0,1,1,1,0,30s
CUS_0xa1ab,Lawyer,40561.2,3616.1,Bad,Yes,High_spent_Small_value_payments,9.0,6.0,28.0,8.0,58.5,15.5,16.76,17.0,3158.45,27.700354970503348,189.397459858099,202.9961660438935,244.2163740980065,35.0,11,1,0,1,0,1,0,1,1,1,1,30s
CUS_0xa1bc,Developer,45455.94,3917.995,Bad,Yes,High_spent_Small_value_payments,7.0,9.0,21.0,7.0,45.0,23.0,5.15,15.0,3982.17,26.5259746386188,224.982382911045,222.474720643095,204.342396445858,23.0,3,0,1,0,0,1,0,0,1,1,0,20s
CUS_0xa1be,Musician,8814.92,1011.57666666666,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,23.0,8.0,20.0,22.5,0.53,12.0,2079.47,28.2496127097304,46.3031690699728,2541.645076244096,267.1008178728745,19.0,14,1,0,1,1,0,0,1,1,1,1,10s
CUS_0xa1c1,Mechanic,18760.69,1331.39083333333,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,21.0,9.0,48.5,26.25,6.96,6.0,1375.0,25.5726768274532,101.152228254925,2542.251817592012,249.68455364683075,35.0,15,1,0,1,1,1,0,1,1,1,1,30s
CUS_0xa1cc,Journalist,79050.88,6676.57333333333,Bad,Yes,High_spent_Large_value_payments,6.0,8.0,21.0,7.0,25.0,20.5,5.15,16.0,1570.89,31.7923863234042,331.769310480895,186.13516058887748,394.75286226355945,39.0,13,1,0,0,1,1,0,0,1,1,0,30s
CUS_0xa1d9,Manager,15441.2,1120.73575520587,Bad,Yes,High_spent_Small_value_payments,9.0,9.0,28.0,2.0,59.25,19.5,1.11,7.0,1521.3,25.758358092637724,149.34839403195,67.02864485097552,309.0305392445335,27.0,19,1,0,0,1,0,0,0,0,0,0,20s
CUS_0xa1f4,Mechanic,15054.47,1458.53916666666,Bad,Yes,Low_spent_Small_value_payments,10.0,9.0,20.0,6.0,16.0,22.5,1.05,8.0,1539.61,30.9379383920572,68.2636596904156,94.3720679986055,210.432287513375,21.0,16,1,0,0,1,0,0,0,0,1,1,20s
CUS_0xa1fc,Entrepreneur,37225.38,2850.115,Bad,Yes,High_spent_Small_value_payments,9.0,6.0,28.0,3.0,53.66666666666666,17.333333333333332,12.46,16.0,2158.37,31.09360243734413,74.9932127892946,237.068796273338,242.94949093736636,28.0,17,0,0,1,0,1,0,0,0,1,0,20s
CUS_0xa213,Architect,67614.24,5558.52,Bad,Yes,High_spent_Medium_value_payments,7.0,10.0,17.0,2.0,37.0,23.0,13.41,14.0,1330.8,30.827965594332376,95.0328666702966,230.84737616757025,494.9717571621322,16.0,17,0,0,0,1,0,0,0,0,1,0,10s
CUS_0xa21c,Mechanic,8068.86,774.405,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,32.0,5.0,34.0,15.0,3.679999999999997,13.5,3984.41,30.55197122653193,19.244653752221,38.83724262097873,289.3586036267998,46.0,7,0,0,0,1,0,0,1,1,0,1,40s
CUS_0xa224,Accountant,9166.465,517.872083333333,Bad,Yes,High_spent_Small_value_payments,9.0,5.0,22.0,3.0,14.5,20.0,9.76,12.0,1943.21,25.07680799428995,21.3859966187278,31.53140292350345,273.8698087911015,26.0,13,0,0,0,1,0,0,0,1,1,0,20s
CUS_0xa25a,Doctor,55339.56,4648.63,Bad,Yes,High_spent_Medium_value_payments,8.0,5.0,34.0,9.0,15.5,16.0,7.28,7.0,2918.16,36.37905961153173,252.120940587702,120.50367260488152,339.738386807415,39.0,1,1,1,0,1,1,0,0,1,1,0,30s
CUS_0xa28,Developer,19043.09,1699.92416666666,Bad,Yes,High_spent_Large_value_payments,8.0,4.0,20.0,3.0,38.0,22.0,7.489999999999999,13.0,1950.0,37.43416676194587,45.0434545429967,41.28750674942023,336.9947887075824,25.0,6,0,1,0,0,0,0,0,0,1,1,20s
CUS_0xa282,Journalist,20357.69,1730.03376344982,Bad,Yes,High_spent_Medium_value_payments,6.0,9.0,22.0,5.0,19.75,25.25,4.36,14.0,3718.95,31.07221771386685,111.36680778487413,104.59943973573868,290.26147155868574,18.0,11,0,0,1,1,1,0,0,1,1,0,10s
CUS_0xa283,Entrepreneur,68299.4,5074.93596745889,Bad,Yes,High_spent_Large_value_payments,6.0,6.0,31.0,7.0,22.0,21.0,5.39,17.0,4913.68,36.81668312348975,589.194146221201,94.80162982659,389.1656450735316,39.0,7,1,1,0,0,1,0,1,1,1,0,30s
CUS_0xa2a3,Entrepreneur,19278.72,1367.56,Bad,Yes,High_spent_Small_value_payments,10.0,10.0,22.0,6.0,45.0,19.666666666666668,28.3,10.0,3036.1,30.4219149935452,71.8955688664992,73.79291856205707,267.73417923811,40.0,2,1,1,0,0,0,0,1,0,1,1,30s
CUS_0xa2a7,Architect,17715.66,1486.305,Bad,Yes,High_spent_Small_value_payments,6.0,5.0,23.0,6.0,52.5,20.75,15.23,14.0,4609.86,31.8487834705384,52.7099321084537,86.15823016457745,282.2623377269685,16.0,8,0,0,0,1,1,0,1,0,1,0,10s
CUS_0xa2a8,Doctor,14292.96,1096.08,Bad,Yes,Low_spent_Small_value_payments,8.0,7.0,23.0,9.0,54.5,21.0,4.78,11.0,1975.27,32.940895872067046,78.2296289805679,130.76265404529448,190.6157169741365,31.0,8,1,0,0,1,1,0,0,1,1,1,30s
CUS_0xa2ac,Writer,69240.72,5670.06,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,24.0,9.0,16.0,23.0,9.86,13.0,3562.24,36.0585209785737,416.449418000153,388.984664342966,51.5719176568806,36.0,2,0,1,0,1,1,0,1,1,0,0,30s
CUS_0xa2af,Engineer,14031.25,1107.27083333333,Bad,Yes,High_spent_Small_value_payments,8.0,10.0,28.0,7.0,51.75,17.0,29.07,11.0,3806.35,30.244675796640923,79.5246798151603,84.54798765944483,221.65441585872725,44.0,3,1,1,1,1,0,0,0,0,1,1,40s
CUS_0xa2c5,Teacher,10150.185,968.84875,Bad,Yes,Low_spent_Large_value_payments,6.0,7.0,28.0,7.0,32.0,15.0,7.21,14.0,2673.94,30.2518047693479,30.9075532059625,67.50185920162185,278.475462592415,38.0,10,0,1,1,0,0,0,1,0,1,1,30s
CUS_0xa2cb,Doctor,18355.27,1408.60583333333,Bad,Yes,Low_spent_Large_value_payments,6.0,6.0,32.0,6.0,50.0,18.0,4.33,11.0,2646.0,35.6954024096597,62.5612854158462,70.4015720516086,277.897725865878,45.0,9,1,1,1,0,0,0,0,0,1,1,40s
CUS_0xa2d5,Mechanic,18666.83,1628.56916666666,Bad,Yes,Low_spent_Medium_value_payments,7.0,5.0,27.0,9.0,51.0,16.25,24.89,13.0,4072.19,31.148877456850972,102.012834200878,118.43450669389202,224.90957577189525,37.0,10,1,1,1,1,1,0,0,1,0,0,30s
CUS_0xa2d7,Writer,62509.84,5159.15333333333,Bad,Yes,High_spent_Medium_value_payments,10.0,10.0,28.0,9.0,60.66666666666666,25.666666666666668,18.13,13.0,3149.82,35.7192734985731,354.41834993717,3503.917080037565,234.31562888809896,45.0,10,1,0,0,1,1,0,0,0,1,1,40s
CUS_0xa2ee,Doctor,9921.775,753.814583333333,Bad,Yes,High_spent_Medium_value_payments,7.0,9.0,26.0,8.0,55.0,20.0,13.06,16.0,4703.9,28.09816866909625,56.504564998779,5009.405270723721,251.64606311264248,21.0,13,1,0,1,0,1,0,0,1,1,1,20s
CUS_0xa2f4,Journalist,15836.57,1552.71416666666,Bad,Yes,High_spent_Small_value_payments,7.0,8.0,18.0,7.0,48.66666666666666,20.33333333333333,17.85,6.0,4880.95,31.37193712561977,50.4255727737905,123.0274585589766,255.151718667232,33.0,10,0,1,1,0,1,0,0,0,1,0,30s
CUS_0xa30f,Architect,9817.065,1019.80711932627,Bad,Yes,High_spent_Small_value_payments,8.0,10.0,24.0,3.0,26.75,18.0,1.5,9.0,2083.5,34.28174292500317,52.6303010769222,2537.9450710465503,315.38259862589626,28.0,11,1,0,0,0,1,0,1,0,0,0,20s
CUS_0xa326,Architect,16041.33,1281.7775,Bad,Yes,Low_spent_Small_value_payments,9.0,6.0,24.0,9.0,51.333333333333336,20.0,27.320000000000004,12.0,2509.58,31.590007856907903,76.8090187201591,71.1251087447387,263.576955868435,40.0,6,1,1,1,0,1,0,0,0,1,1,30s
CUS_0xa352,Mechanic,10437.765,729.813749999999,Bad,Yes,High_spent_Small_value_payments,10.0,6.0,16.0,5.0,55.0,24.0,9.67,10.0,1824.45,31.427839633667556,31.3865477178836,41.5379229680067,270.0569043141095,27.0,18,0,1,1,0,1,0,1,1,0,0,20s
CUS_0xa36d,Scientist,10127.625,872.96875,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,32.0,8.0,24.0,14.75,8.5,11.0,4673.99,32.724139879830275,39.1037045164873,2525.561153658186,285.0054551659688,38.0,9,1,1,0,1,1,0,0,1,1,1,30s
CUS_0xa39c,Doctor,15148.68,1082.39,Bad,Yes,Low_spent_Medium_value_payments,10.0,10.0,28.0,5.0,25.33333333333333,19.0,9.39,16.0,4154.81,35.2380744686245,49.08309253039331,90.38518073471444,252.10406006822504,23.0,13,1,1,1,0,0,0,1,0,0,0,20s
CUS_0xa39e,Lawyer,15364.1,1530.34166666666,Bad,Yes,High_spent_Large_value_payments,8.0,10.0,20.0,5.0,41.0,15.5,1.57,14.0,2639.72,27.8842360252633,58.0343177718267,69.97392673070075,290.0259221641385,36.0,18,0,0,0,1,0,0,1,1,1,0,30s
CUS_0xa3a1,Teacher,31757.98,2868.49833333333,Bad,Yes,High_spent_Medium_value_payments,6.0,8.0,23.0,9.0,43.0,20.75,23.05,10.0,4679.1,34.5263974322354,133.902791803314,112.58501540206689,302.86202612795125,26.0,6,1,1,1,0,0,0,1,1,1,1,20s
CUS_0xa3ba,Scientist,60082.77,5125.8975,Bad,Yes,High_spent_Large_value_payments,8.0,5.0,15.0,6.0,51.5,20.5,22.18,8.5,3040.88,34.0150624686269,159.320526827877,173.1864311911293,445.08279198099297,39.0,7,1,1,1,0,0,0,1,0,0,1,30s
CUS_0xa3c,Accountant,14168.2,1054.68333333333,Bad,Yes,High_spent_Small_value_payments,8.0,8.0,28.0,8.0,24.0,19.0,28.65,12.0,3457.78,32.0339107307097,91.8454032311883,31.44677076757005,257.1761593345745,27.0,7,0,1,0,1,0,0,0,1,0,0,20s
CUS_0xa3d5,Mechanic,8215.87,598.724118874852,Bad,Yes,Low_spent_Medium_value_payments,6.0,5.0,25.0,3.0,37.0,19.5,6.94,6.5,1600.28,33.82304143221057,49.5160315730556,2519.4009439476904,297.8602109675762,45.0,7,1,0,0,0,1,0,0,1,0,0,40s
CUS_0xa3db,Accountant,18290.03,1454.16916666666,Bad,Yes,High_spent_Small_value_payments,8.0,7.0,16.0,5.0,33.666666666666664,22.0,15.61,13.0,4107.9,31.161540429988168,66.3104560801282,61.80203907304304,287.3044215134947,15.0,13,0,1,0,0,1,0,0,0,0,1,10s
CUS_0xa3e1,Scientist,19267.27,1374.60583333333,Bad,Yes,Low_spent_Medium_value_payments,10.0,8.0,25.0,6.0,33.0,18.25,21.7,9.0,3777.55,32.5512765309918,78.9548252564204,75.22027094103055,263.2854871358818,46.0,11,1,0,0,1,0,0,1,1,0,0,40s
CUS_0xa3f,Architect,38840.66,3442.72166666666,Bad,Yes,High_spent_Large_value_payments,8.0,5.0,30.0,4.0,61.0,22.0,6.17,15.0,2529.34,31.2241279807228,125.991649689207,74.9986726208806,388.2818443565785,21.0,17,1,1,0,0,1,0,0,0,0,1,20s
CUS_0xa3f4,Engineer,32776.72,2500.39333333333,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,32.0,9.0,51.75,22.25,17.41,7.75,3270.52,33.2995201563406,177.526614624163,97.8135010157965,239.699217693373,23.0,1,0,0,1,1,1,0,1,0,1,1,20s
CUS_0xa40e,Developer,33749.34,2536.55244106938,Bad,Yes,High_spent_Small_value_payments,9.0,9.0,21.0,7.0,37.0,25.0,1.13,11.333333333333334,2393.46,29.3096753711115,235.600829534342,202.20353857513965,190.2326908211353,17.0,9,1,1,1,0,0,0,0,1,1,0,10s
CUS_0xa411,Architect,8744.865,693.73875,Bad,Yes,Low_spent_Small_value_payments,10.0,5.0,15.0,5.0,58.0,17.666666666666668,13.976666666666668,13.0,3592.75,37.4712337016292,27.7658409568086,49.96762495965114,281.6404090835393,46.0,7,1,1,1,0,0,0,0,1,0,1,40s
CUS_0xa42a,Developer,15974.84,1159.07214069813,Bad,Yes,High_spent_Medium_value_payments,8.0,6.0,23.0,9.0,27.5,23.25,5.91,13.5,2234.61,32.867455237167746,180.855786990808,2583.9707309721143,215.6126403090875,16.0,18,1,0,1,1,1,0,1,0,0,0,10s
CUS_0xa442,Lawyer,77945.08,6319.42333333333,Bad,Yes,High_spent_Large_value_payments,8.0,5.0,24.0,5.0,51.0,24.0,22.81,7.0,4467.44,31.29751879217855,267.040477645144,242.17187564767727,385.22998004050976,22.0,14,0,0,1,0,0,0,0,0,1,0,20s
CUS_0xa445,Journalist,8406.375,944.53125,Bad,Yes,Low_spent_Small_value_payments,9.0,5.0,25.0,9.0,44.25,20.0,5.8,11.0,1853.17,32.25034692230052,44.0052109164702,49.2724885907958,271.1754254927335,42.0,18,1,1,1,1,1,0,1,1,0,0,40s
CUS_0xa447,Accountant,14471.61,1021.9675,Bad,Yes,Low_spent_Small_value_payments,8.0,6.0,25.0,7.0,33.25,25.0,28.14,7.0,3332.8,31.42065975329337,54.0287692701555,69.92847282521456,260.73950790462925,41.0,10,1,1,0,1,0,0,1,1,0,1,40s
CUS_0xa47c,Developer,58248.33,4722.0275,Bad,Yes,Low_spent_Small_value_payments,8.0,6.0,33.0,5.0,23.33333333333333,22.0,18.38,12.333333333333334,1528.09,32.1830971752103,213.87653795674296,224.50028379930868,234.8297930875237,35.0,7,0,1,1,1,0,0,1,1,0,0,30s
CUS_0xa47e,Architect,37024.7,3179.39166666666,Bad,Yes,High_spent_Large_value_payments,8.0,7.0,25.0,5.0,16.0,24.0,2.1533333333333333,11.333333333333334,2258.3,25.105850635730437,114.54238301690198,129.66843742480322,330.3950128916277,19.0,10,0,1,0,1,0,0,1,0,0,0,10s
CUS_0xa4a5,Journalist,66361.76,5781.14666666666,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,25.0,9.0,19.5,18.5,9.46,11.0,2531.63,32.0184422617219,371.322914045648,373.730520251661,123.0612323693566,35.0,14,0,0,1,0,1,0,0,1,1,1,30s
CUS_0xa4a9,Journalist,14137.39,1091.11583333333,Bad,Yes,High_spent_Small_value_payments,7.0,5.0,30.0,7.0,30.5,14.5,18.51,8.0,4627.56,34.576174013529176,68.1568572281362,72.78391323191492,238.17081287328176,18.0,7,0,1,1,1,0,0,0,1,1,0,10s
CUS_0xa4b3,Accountant,61351.77,4997.6475,Bad,Yes,High_spent_Large_value_payments,8.0,10.0,18.0,5.0,36.0,22.0,13.27,10.0,2240.52,28.39087832860545,183.413029455996,204.53719365041025,376.814526893593,36.0,17,1,0,0,1,0,0,0,1,1,0,30s
CUS_0xa4b6,Journalist,48597.42,3866.785,Bad,Yes,High_spent_Medium_value_payments,9.0,8.0,30.0,3.0,19.75,20.5,4.359999999999999,12.0,1868.46,30.862453291647824,113.649950462198,197.55531707080647,335.4732324669945,31.0,10,1,0,0,0,1,0,0,1,0,0,30s
CUS_0xa4f5,Mechanic,45127.38,3219.40999405851,Bad,Yes,High_spent_Medium_value_payments,9.0,6.0,33.0,9.0,59.0,24.0,3.03,10.0,2282.66,28.315287592647564,431.905487316564,78.12461874097883,264.76806457011395,30.0,11,1,1,0,1,0,0,0,1,1,1,20s
CUS_0xa514,Media_Manager,15659.24,1469.23233245389,Bad,Yes,High_spent_Small_value_payments,7.0,9.0,15.0,6.0,26.75,24.5,11.28,9.0,2521.81,32.866136801725325,149.180115583834,53.9017469624703,265.2987786943103,38.0,10,0,1,0,0,0,0,1,1,1,1,30s
CUS_0xa52e,Teacher,7079.32,668.943333333333,Bad,Yes,Low_spent_Large_value_payments,9.0,9.0,19.0,7.0,57.0,19.666666666666668,27.26,13.0,3189.7,33.91408252013327,35.8510306956687,47.53524874858237,263.5080538890816,37.0,14,1,0,1,1,0,0,1,1,0,1,30s
CUS_0xa530,Teacher,19078.52,1697.87666666666,Bad,Yes,Low_spent_Large_value_payments,9.0,5.0,34.0,6.0,57.0,25.33333333333333,29.39,9.666666666666666,2982.66,26.95396176444557,83.3560577919344,108.33735498316896,244.76092055822969,37.0,11,0,1,0,1,0,0,1,0,1,1,30s
CUS_0xa548,Mechanic,35161.46,2930.12166666666,Bad,Yes,High_spent_Large_value_payments,10.0,8.0,32.0,6.0,61.0,20.0,7.156666666666666,15.0,4445.32,29.586448283001364,113.391084186713,3363.999512181929,351.2181204664189,16.0,8,0,1,0,1,1,0,0,0,1,1,10s
CUS_0xa574,Doctor,56023.84,4943.65333333333,Bad,Yes,Low_spent_Large_value_payments,8.0,5.0,23.0,8.0,35.75,25.5,5.6,10.0,3745.69,28.466910766328624,296.195960904653,188.49233026065036,279.6770421680285,20.0,10,1,0,1,0,1,0,0,1,0,1,10s
CUS_0xa579,Scientist,68498.72,5715.22666666666,Bad,Yes,High_spent_Medium_value_payments,6.0,9.0,23.0,5.0,45.66666666666666,16.666666666666668,7.656666666666666,15.0,1825.94,28.0672459587544,156.193729840033,118.43290325857464,478.964017328731,21.0,16,1,0,0,0,1,0,0,0,0,1,20s
CUS_0xa57b,Teacher,20616.63,1784.0525,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,15.0,6.0,32.0,20.33333333333333,23.790000000000003,12.666666666666666,3389.0399999999995,36.03600106614167,70.5729572431843,104.65368932521196,276.5119367649363,29.0,11,1,1,1,0,0,0,1,0,1,0,20s
CUS_0xa5a1,Entrepreneur,10341.68,761.806666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,16.0,8.0,41.0,22.666666666666668,4.61,14.0,2712.98,32.25427567501987,50.8880377814163,32.7725175790676,269.8113788806597,40.0,8,1,1,0,0,1,0,1,1,0,0,30s
CUS_0xa5ba,Accountant,73732.4,6048.36666666666,Bad,Yes,High_spent_Large_value_payments,9.0,10.0,30.0,9.0,31.0,15.0,7.14,12.0,2186.49,26.2280781816085,526.001223412286,81.619194771937,237.216248482443,18.0,8,1,1,0,1,1,0,1,1,1,0,10s
CUS_0xa5c,Writer,62792.1,5157.675,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,26.0,2.0,40.0,18.0,3.42,7.0,2362.56,34.02273438767723,100.498115086624,423.6096491581376,281.659735755237,36.0,11,0,1,0,0,0,0,1,0,0,0,30s
CUS_0xa5d1,Media_Manager,20269.93,1617.16083333333,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,29.0,7.0,62.0,24.0,15.07,11.0,4459.5,30.34348043452855,91.8685563658531,80.7874523588597,259.0600746086195,38.0,3,0,1,1,0,0,0,1,0,0,1,30s
CUS_0xa5e9,Teacher,16644.37,1677.03083333333,Bad,Yes,High_spent_Medium_value_payments,6.0,7.0,28.0,2.0,46.5,24.75,7.16,10.5,1415.11,30.095009711701326,16.2482968996738,63.91309830443415,347.5416881292245,19.0,18,0,0,0,1,0,0,1,0,0,0,10s
CUS_0xa5f9,Mechanic,57983.12,4720.92666666666,Bad,Yes,High_spent_Medium_value_payments,9.0,8.0,31.0,8.0,46.5,21.5,7.27,17.0,3532.83,30.9497969359493,200.432613394706,359.094300669032,182.565752602927,35.0,13,0,1,1,0,0,0,1,1,0,1,30s
CUS_0xa60a,Manager,18508.07,1678.33916666666,Bad,Yes,High_spent_Large_value_payments,9.0,6.0,23.0,5.0,41.25,25.5,20.44,9.0,3019.17,27.503032188856324,64.8886076077231,65.44262967204148,292.5026793869015,37.0,1,0,0,0,0,0,0,1,1,0,1,30s
CUS_0xa610,Accountant,62616.99,5271.0825,Bad,Yes,High_spent_Small_value_payments,7.0,5.0,20.0,7.0,41.0,13.5,28.98,12.0,4420.25,35.9526951769774,322.548211380788,198.101023516371,281.45901510284,38.0,3,0,1,0,0,1,0,0,1,0,1,30s
CUS_0xa614,Scientist,18184.99,1336.41583333333,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,34.0,6.0,61.0,25.0,9.74,9.0,1494.99,35.758456190755254,88.5615952565125,93.94401053692522,233.6359775398945,28.0,16,0,1,0,0,1,0,1,0,0,1,20s
CUS_0xa61a,Teacher,20538.77,1957.56416666666,Bad,Yes,Low_spent_Large_value_payments,8.0,10.0,23.0,6.0,15.0,16.5,4.92,8.0,2708.55,29.2095137328292,76.5441545617958,64.77426099614145,334.4380011087285,24.0,12,1,0,0,1,0,0,1,1,0,0,20s
CUS_0xa631,Teacher,15428.39,1405.69916666666,Bad,Yes,Low_spent_Medium_value_payments,8.0,8.0,30.0,2.0,23.0,23.5,15.670000000000002,13.0,2664.61,29.875729587618277,14.2959892061928,112.760696108677,298.513231351796,46.0,17,0,0,1,0,0,0,0,0,0,1,40s
