Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan
CUS_0xac2b,Teacher,15723.705,1191.30875,Standard,No,Low_spent_Small_value_payments,7.0,3.0,6.0,4.0,9.0,11.0,5.68,5.0,632.13,31.882381207368326,29.3130681310473,2533.754402291082,312.70235473262426,41.0,20,1,1,0,0,1,0,0,0,1,0
CUS_0xac2d,Scientist,19243.32,1448.61,Standard,No,Low_spent_Small_value_payments,6.0,7.0,7.0,4.0,8.0,12.0,7.6,8.0,1350.28,22.8267584433317,53.8138776919839,10000.0,218.917092398943,15.0,11,1,0,0,0,1,0,1,0,0,1
CUS_0xac31,Engineer,43531.45,3678.62083333333,Good,No,Low_spent_Large_value_payments,0.0,3.0,9.0,2.0,7.0,12.0,0.94,0.0,376.17,30.6863427684724,53.7212728379419,292.601742781391,291.539067713999,26.0,19,1,0,0,1,0,0,0,0,0,0
CUS_0xac33,Engineer,34956.22,2827.01833333333,Bad,Yes,High_spent_Medium_value_payments,10.0,6.0,24.0,6.0,45.0,17.25,17.29,10.0,3803.71,34.390895478830274,95.2306710887401,144.6302261133746,312.84093613121775,44.0,1,0,1,1,0,0,0,1,1,0,1
CUS_0xac39,Writer,14952.03,1445.0025,Bad,Yes,Low_spent_Large_value_payments,10.0,8.0,22.0,9.0,20.5,25.0,17.2,12.0,3566.21,26.9011224054046,105.583613972655,113.11174824392185,205.8048877834215,30.0,4,1,1,0,1,1,0,0,1,0,0
CUS_0xac3b,Mechanic,35249.28,2667.44,Good,No,High_spent_Small_value_payments,0.0,4.0,2.0,4.0,2.6666666666666665,6.0,1.55,2.6666666666666665,1033.32,27.3515199553885,114.31314614871799,161.70236543218664,264.06182175242697,21.0,27,1,0,1,0,0,0,0,0,1,0
CUS_0xac3f,Doctor,27621.23,2165.76916666666,Standard,Yes,Low_spent_Large_value_payments,5.0,6.0,20.0,4.0,17.0,19.0,9.1,6.75,555.67,34.38119574113792,62.4939254673283,125.68330936936547,290.899681829972,17.0,17,0,0,0,0,0,0,1,0,0,1
CUS_0xac41,Lawyer,62351.4,5454.95,Standard,Yes,High_spent_Small_value_payments,9.0,6.0,29.0,3.0,56.75,13.25,8.83,13.0,1277.49,35.68075943354248,147.392572728521,222.12052048383964,430.9819067876385,30.0,8,0,0,1,0,1,0,0,1,0,0
CUS_0xac46,Scientist,41729.08,3750.42333333333,Bad,Yes,Low_spent_Medium_value_payments,6.0,10.0,24.0,5.0,48.0,20.0,16.51,7.0,2617.44,30.9232225080086,155.957842798768,249.544407546263,113.97090295530116,32.0,14,1,1,0,1,0,0,0,1,0,0
CUS_0xac4a,Mechanic,25883.65,2324.97083333333,Standard,Yes,High_spent_Medium_value_payments,4.0,6.0,6.0,5.0,16.0,12.0,17.33,11.0,47.03,35.319892030697105,82.1887874998951,43.12787905639055,354.77142367839053,29.0,11,0,1,1,0,0,0,0,0,1,1
CUS_0xac4f,Developer,19720.36,1666.36333333333,Bad,Yes,Low_spent_Large_value_payments,6.0,5.0,21.0,9.0,38.0,22.5,6.93,14.0,2326.72,34.20931846695485,114.740233481463,5105.2802950854775,159.711954361216,32.0,20,0,0,1,1,1,0,1,0,0,1
CUS_0xac51,Teacher,29353.04,2282.08666666666,Bad,Yes,Low_spent_Large_value_payments,6.0,9.0,23.0,6.0,44.25,23.0,6.06,10.0,1882.15,32.74698496687315,100.539154060005,163.45049029929345,236.7190223073675,20.0,18,1,1,0,1,1,0,1,1,0,0
CUS_0xac54,Accountant,35149.91,2465.38447512202,Standard,Yes,High_spent_Large_value_payments,4.0,6.0,15.0,0.0,18.0,10.0,6.25,3.0,476.09,28.9422194707446,118.887345772321,170.35762099607223,369.95829567059377,32.0,22,0,0,0,0,0,1,0,0,0,0
CUS_0xac56,Lawyer,120889.62,10100.135,Good,No,Low_spent_Large_value_payments,3.0,6.0,7.0,0.0,25.0,1.0,8.97,3.0,1204.98,29.83614318234045,0.0,853.875131584917,431.13836841508197,29.0,20,0,0,0,0,0,1,0,0,0,0
CUS_0xac58,Writer,37769.92,3175.49333333333,Standard,Yes,High_spent_Medium_value_payments,7.0,4.0,18.0,6.0,27.333333333333332,14.333333333333334,14.61,12.0,196.13,35.486506200966566,164.417239396714,112.10208433593777,304.36334293401364,31.0,7,0,1,1,0,1,0,0,0,1,0
CUS_0xac59,Engineer,11169.595,667.799583333333,Standard,Yes,Low_spent_Small_value_payments,7.0,4.0,10.0,0.0,8.0,11.0,14.5,5.0,303.16,35.28157421290307,0.0,70.77642392428307,286.0035344090497,16.0,18,0,0,0,0,0,1,0,0,0,0
CUS_0xac5a,Accountant,43428.47,3410.53390207518,Good,No,High_spent_Medium_value_payments,5.0,6.0,12.0,0.0,6.75,2.75,11.96,1.0,1244.42,32.31258558919782,320.505264591478,196.87177912481172,438.73213754185394,26.0,18,0,0,0,0,0,1,0,0,0,0
CUS_0xac5c,Architect,33917.38,2505.94777358439,Standard,Yes,High_spent_Large_value_payments,6.0,10.0,28.0,5.0,14.333333333333334,12.0,18.35,13.0,1966.55,33.31260376427647,255.952890773435,158.0599952467093,245.66584039546265,36.0,6,1,0,0,0,0,0,0,0,1,1
CUS_0xac5d,Writer,89956.16,7650.34666666666,Standard,Yes,Low_spent_Large_value_payments,5.0,6.0,19.0,5.0,32.5,9.5,9.8,8.0,1239.81,28.891870364943,299.497485984586,241.84422928967152,503.69295139240853,27.0,19,1,1,0,1,0,0,1,0,0,0
CUS_0xac5f,Teacher,35531.83,2743.98583333333,Good,No,High_spent_Large_value_payments,1.0,4.0,12.0,4.0,14.25,9.5,2.1599999999999997,9.0,313.55,32.051643378859126,75.1718748206927,91.26470583378752,365.4620026788525,44.0,18,1,1,0,0,1,0,0,0,1,0
CUS_0xac60,Lawyer,131235.75,11085.3125,Good,No,High_spent_Medium_value_payments,3.0,4.0,4.0,4.0,2.3333333333333335,4.666666666666667,2.09,7.333333333333333,1048.29,35.2712192323578,343.302294945557,473.8610536988767,558.0345680222309,22.0,22,0,1,1,0,0,0,0,0,0,1
CUS_0xac67,Entrepreneur,19753.22,1520.10166666666,Bad,Yes,Low_spent_Medium_value_payments,6.0,6.0,25.0,8.0,44.25,20.25,27.12,13.5,4121.29,32.61655934626472,111.037635777682,91.78378088045756,216.62652091692973,37.0,14,1,0,1,0,1,0,1,0,1,1
CUS_0xac6f,Manager,62845.76,4966.14666666666,Good,No,Low_spent_Small_value_payments,2.0,3.0,7.0,3.0,8.666666666666666,0.0,10.356666666666667,3.0,463.98,34.0520902726825,118.324066862749,287.94706716955005,370.34353263436634,29.0,28,0,0,0,1,0,0,0,0,1,1
CUS_0xac7b,Developer,27288.85,2524.07083333333,Standard,Yes,Low_spent_Large_value_payments,5.0,3.0,5.0,4.0,9.666666666666666,6.666666666666667,19.85,6.0,1354.13,35.25367079217343,65.7281366813429,152.86516866691724,303.81377798507197,46.0,20,0,1,0,0,0,0,0,1,0,0
CUS_0xac7c,Accountant,117588.2,9691.01666666666,Standard,No,Low_spent_Medium_value_payments,8.0,5.0,15.0,4.0,19.0,14.75,4.2,6.25,324.4,34.87335888524355,216.468285585046,421.8228979559205,593.3104831256985,30.0,29,0,0,1,0,0,0,1,1,1,0
CUS_0xac7d,Teacher,38882.52,3186.21,Standard,Yes,High_spent_Small_value_payments,7.0,3.0,19.0,3.0,23.75,19.25,12.83,8.0,1191.5,27.25252333774325,61.0550849307496,2574.840266793519,322.540531469375,22.0,24,0,0,0,0,0,0,1,1,0,1
CUS_0xac7e,Scientist,91516.44,7844.37,Good,No,High_spent_Large_value_payments,2.0,4.0,12.0,4.0,8.5,6.5,9.73,5.5,226.23,35.8179972851822,237.865416974105,256.8254158561975,554.746167169696,51.0,17,1,0,0,0,1,0,0,0,0,1
CUS_0xac81,Mechanic,18096.155,1338.01291666666,Standard,Yes,Low_spent_Medium_value_payments,3.0,6.0,18.0,3.0,8.5,19.0,13.83,8.0,162.21,36.7115267518264,34.0926997558644,111.57574443274734,273.1328474780545,35.0,24,0,0,1,0,0,0,0,1,0,0
CUS_0xac83,Teacher,50276.79,4410.7325,Standard,Yes,High_spent_Small_value_payments,7.0,6.0,23.0,7.0,47.0,21.25,15.369999999999974,13.0,2629.04,32.344704048622745,198.736092713728,136.6711900183881,363.165967267883,30.0,17,0,1,1,0,0,0,1,1,0,1
CUS_0xac85,Scientist,43135.98,3375.66499999999,Standard,Yes,Low_spent_Small_value_payments,8.0,4.0,18.0,2.0,27.333333333333332,8.333333333333334,13.199999999999998,8.333333333333334,1747.5999999999997,30.2866328067834,136.48255998352266,228.93387269086074,321.3560567097266,38.0,11,0,0,0,0,1,0,0,0,1,0
CUS_0xac86,Entrepreneur,106733.13,8873.4275,Good,No,High_spent_Large_value_payments,4.0,4.0,1.0,0.0,4.0,5.666666666666667,0.86,1.0,76.23,34.5018462698677,0.0,295.109685692791,848.8997309738751,20.0,33,0,0,0,0,0,1,0,0,0,0
CUS_0xac8e,Mechanic,38904.52,3386.04333333333,Standard,Yes,High_spent_Large_value_payments,8.0,6.0,17.0,7.0,18.0,18.0,16.616666666666664,5.0,333.59,33.392092500128335,217.87247410987365,64.39796602634533,357.38697487015133,18.0,13,1,1,1,0,1,0,1,1,0,0
CUS_0xac93,Engineer,19777.05,1728.0875,Good,No,High_spent_Large_value_payments,5.0,3.0,3.0,3.0,16.0,2.0,5.95,1.0,186.16,28.22873272730003,29.0455333200721,70.47615282493662,329.95373052165735,35.0,22,1,0,1,0,0,0,0,0,0,1
CUS_0xac95,Lawyer,13395.25,1191.27083333333,Good,No,Low_spent_Large_value_payments,5.0,4.0,9.0,2.0,20.0,9.0,10.633333333333335,4.0,330.51,36.89837642465957,19.5977958828898,97.50619080368176,278.68976331342765,51.0,22,0,0,1,0,0,0,0,1,0,0
CUS_0xaca6,Architect,89388.72,7695.06,Good,No,High_spent_Medium_value_payments,4.0,6.0,6.0,1.0,6.0,5.0,3.55,1.5,1030.1,39.937082272255395,64.3533664829886,5097.341247258143,512.8460556098555,20.0,32,0,0,0,0,0,0,0,0,0,1
CUS_0xaca7,Journalist,60694.74,4976.895,Standard,Yes,High_spent_Large_value_payments,7.0,7.0,30.0,4.0,17.333333333333332,13.333333333333334,7.59,10.0,1661.55,35.8481049664328,179.582057931987,3483.6008358512477,421.93344342761065,34.0,11,0,0,0,0,0,0,0,0,1,1
CUS_0xacab,Engineer,84114.6,6873.55,Standard,Yes,High_spent_Large_value_payments,8.0,7.0,16.0,3.0,24.333333333333332,20.0,2.6566666666666667,3.3333333333333335,779.09,31.256398911727434,156.531441975037,285.44409275817526,495.379465266786,49.0,17,0,0,0,0,1,0,0,0,1,0
CUS_0xacaf,Scientist,19431.83,1797.31916666666,Standard,Yes,Low_spent_Large_value_payments,3.0,6.0,8.0,4.0,21.0,8.25,12.38,3.0,865.23,27.25060745012795,49.3823642037279,94.96771472177142,305.38183774116646,31.0,30,0,0,1,0,1,0,0,1,1,0
CUS_0xacb0,Media_Manager,65187.34,5161.27833333333,Standard,No,High_spent_Small_value_payments,6.0,6.0,8.0,3.0,19.0,9.0,9.38,3.0,441.86,31.3475228146135,99.9820200484778,284.314864782719,391.830948502135,23.0,20,1,1,0,0,0,0,0,0,0,0
CUS_0xacb7,Developer,16054.15,1196.84583333333,Bad,Yes,Low_spent_Medium_value_payments,8.0,5.0,30.0,8.0,39.0,15.0,27.12,14.0,4121.53,26.1538377128813,66.9260858177282,0.0,269.236554081599,28.0,10,1,1,1,0,0,0,1,1,1,0
CUS_0xacbe,Media_Manager,10034.55,719.2125,Standard,Yes,Low_spent_Small_value_payments,4.0,4.0,28.0,6.0,24.5,9.0,14.15,7.0,1669.84,33.91110158181375,41.0825470435635,33.13165394048693,277.707049015949,38.0,9,0,0,0,1,1,0,0,1,1,1
CUS_0xacbf,Scientist,34269.74,2950.81166666666,Good,No,High_spent_Medium_value_payments,4.0,6.0,3.0,4.0,8.25,10.0,3.81,6.0,609.77,31.664122934430697,108.166811367024,157.51543618672343,296.89891911291824,53.0,22,1,1,1,0,1,0,0,0,0,0
CUS_0xacc6,Architect,64397.88,5240.49,Standard,Yes,High_spent_Medium_value_payments,7.0,5.0,11.0,0.0,21.75,15.25,17.68,11.0,1001.74,31.842169087935773,0.0,232.6901816353405,502.0453185272695,38.0,19,0,0,0,0,0,1,0,0,0,0
CUS_0xacc7,Lawyer,92428.83,7313.71359428894,Standard,Yes,High_spent_Large_value_payments,5.0,6.0,17.0,0.0,14.0,19.666666666666668,11.160000000000002,6.333333333333333,1396.62,32.548735262562566,485.68890571105595,320.2571256934187,716.3497909732477,26.0,26,0,0,0,0,0,1,0,0,0,0
CUS_0xacca,Architect,38600.74,3410.72833333333,Bad,Yes,Low_spent_Large_value_payments,6.0,7.0,27.0,7.0,55.75,22.5,6.47,11.0,4464.55,29.02162166931365,145.659311024874,205.70720820178275,269.7063141066752,24.0,2,1,0,1,0,0,0,1,1,1,1
CUS_0xaccf,Developer,32701.56,2930.13,Good,No,High_spent_Medium_value_payments,2.0,3.0,8.0,2.0,11.0,3.0,6.91,6.0,1070.74,31.819307851393653,45.4027645917715,5023.479689728263,351.593995493244,27.0,30,0,1,0,0,1,0,0,0,0,0
CUS_0xacd,Engineer,130091.08,10826.9233333333,Good,No,High_spent_Large_value_payments,0.0,6.0,5.0,4.0,6.0,4.0,2.89,3.0,449.1,29.6088148929517,383.717452235133,122.646922390927,816.327958707272,43.0,26,0,1,1,1,0,0,0,1,0,0
CUS_0xacd4,Manager,20651.43,1610.9525,Bad,Yes,High_spent_Small_value_payments,10.0,5.0,22.0,4.0,23.75,19.0,8.48,16.0,2037.64,35.115328663599925,46.7740790609324,59.04381338757095,327.77735755149627,38.0,13,1,0,0,0,0,0,0,1,0,1
CUS_0xacd6,Engineer,83245.14,7037.095,Good,No,High_spent_Large_value_payments,2.0,3.0,8.0,1.0,6.333333333333333,5.0,2.47,9.0,1229.4,35.826326626462965,67.6921750099174,102.65996910702127,773.3573558830609,42.0,21,0,0,0,0,0,0,0,0,0,1
CUS_0xacd7,Musician,15701.03,1213.41916666666,Bad,Yes,High_spent_Medium_value_payments,8.0,10.0,30.0,9.0,19.333333333333332,19.0,0.6,11.0,1574.0,32.86219235619944,60.4451519275743,25.65881455986883,268.0234988483923,26.0,19,1,0,1,1,1,0,0,1,1,0
CUS_0xacd9,Architect,64840.32,5188.36,Standard,Yes,High_spent_Medium_value_payments,6.0,7.0,18.0,6.0,29.0,8.0,11.64,12.0,2469.99,33.15457430093832,190.803663384374,102.80193214178998,472.7304044738355,29.0,9,0,0,1,0,1,0,1,1,0,0
CUS_0xacda,Developer,19012.18,1548.34833333333,Standard,Yes,High_spent_Small_value_payments,4.0,6.0,20.0,3.0,31.0,16.333333333333332,19.07,9.0,84.05,34.60270767915404,42.2581756649392,69.09396715559193,320.1493571794683,46.0,22,0,0,0,1,0,0,0,0,0,1
CUS_0xace0,Writer,10275.925,702.327083333333,Standard,Yes,Low_spent_Small_value_payments,7.0,3.0,20.0,2.0,12.25,16.5,14.82,7.0,159.73,29.859788281504876,9.86900946724817,38.50180544540728,295.58518315255526,38.0,28,0,0,0,0,0,0,1,1,0,0
CUS_0xace2,Accountant,22120.69,1809.39083333333,Standard,Yes,High_spent_Small_value_payments,7.0,4.0,14.0,6.0,22.0,9.0,19.19,8.5,67.23,31.383177207331926,74.118082168224,85.17901778291144,286.6419833821967,20.0,13,1,1,1,0,0,0,0,1,0,1
CUS_0xace3,Teacher,34902.43,3128.53583333333,Standard,Yes,High_spent_Medium_value_payments,7.0,3.0,6.0,3.0,26.0,9.666666666666666,14.74,6.0,241.38,34.35174938140157,44.1436437931927,162.2812849709893,369.761987902484,26.0,22,1,1,0,1,0,0,0,0,0,0
CUS_0xacec,Writer,73436.0699999999,6191.6725,Standard,Yes,High_spent_Large_value_payments,8.0,5.0,12.0,1.0,23.666666666666668,7.666666666666667,9.51,2.0,45.5,33.44070118867823,45.1975910793441,135.24688582417863,695.3894397631426,19.0,24,0,0,0,0,0,0,0,1,0,0
CUS_0xacf,Writer,152104.68,11526.0867888704,Good,No,High_spent_Large_value_payments,2.0,3.0,11.0,1.0,13.0,4.75,0.76,7.0,370.63,37.71611260573488,1192.00630282924,428.46488573827526,974.671022562022,28.0,24,0,1,0,0,0,0,0,0,0,0
CUS_0xacf1,Doctor,17161.57,1585.13083333333,Standard,Yes,High_spent_Medium_value_payments,6.0,3.0,9.0,4.0,22.5,11.5,11.31,11.0,743.2,30.546657991561425,47.2546266705396,103.87987523707764,277.37858142571554,32.0,17,1,0,1,0,1,0,0,0,0,1
CUS_0xacf7,Mechanic,142544.36,11360.6083102509,Good,No,High_spent_Medium_value_payments,0.0,4.0,3.0,0.0,1.75,6.25,4.45,4.0,855.55,37.971730914320275,726.088356415669,317.97483464438926,1148.19483202227,52.0,19,0,0,0,0,0,1,0,0,0,0
CUS_0xacfa,Entrepreneur,81168.84,6950.07,Good,No,High_spent_Medium_value_payments,2.0,3.0,2.0,3.0,28.666666666666668,0.0,9.473333333333334,6.0,1367.13,32.655634117250834,184.809017398392,288.2919998075212,495.2393161274187,37.0,22,1,0,1,0,0,0,0,0,0,1
CUS_0xacfc,Teacher,37424.16,3045.68,Standard,Yes,High_spent_Small_value_payments,7.0,5.0,18.0,3.0,15.333333333333334,19.0,11.64,10.0,1445.8100000000002,36.9676058578294,90.9486305859403,193.50092470665766,296.785111374068,45.0,19,0,0,1,1,0,0,0,0,0,1
CUS_0xad02,Media_Manager,31244.71,2443.72583333333,Good,No,High_spent_Medium_value_payments,3.0,4.0,8.0,0.0,5.333333333333333,11.666666666666666,2.63,3.0,1203.18,31.00895899922303,0.0,108.29468803829236,392.74456196170695,38.0,17,0,0,0,0,0,1,0,0,0,0
CUS_0xad0b,Lawyer,167492.8,14254.7333333333,Good,No,High_spent_Large_value_payments,2.0,4.0,12.0,2.0,2.0,9.0,3.34,4.0,1471.07,41.54390395726157,161.992217792775,353.9770554303857,1166.1707267768334,47.0,27,0,0,1,0,0,0,0,0,0,0
CUS_0xad0e,Doctor,20252.78,1451.73166666666,Bad,Yes,Low_spent_Small_value_payments,7.0,8.0,28.0,7.0,53.75,14.75,29.01,17.0,4576.95,32.97883514713153,111.186815820238,111.01301730238733,202.97333354404074,23.0,13,0,1,1,1,1,0,1,0,0,0
CUS_0xad11,Developer,130174.44,10993.87,Good,No,High_spent_Medium_value_payments,5.0,3.0,4.0,4.0,2.6666666666666665,3.6666666666666665,5.16,3.6666666666666665,1418.16,36.1370479148629,251.382913681319,373.80003608814104,727.5373835638724,38.0,19,0,1,0,0,0,0,0,0,1,1
CUS_0xad12,Scientist,80377.68,6807.13999999999,Bad,Yes,High_spent_Large_value_payments,10.0,7.0,28.0,5.0,29.0,16.333333333333332,2.84,14.0,1385.97,35.2456852795301,186.662212049598,215.06179421511834,532.3233270686153,45.0,8,1,1,0,1,0,0,0,1,0,1
CUS_0xad13,Manager,36755.36,3038.94666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,18.0,6.0,49.75,22.5,12.19,14.0,2694.58,34.58411372548268,94.3839484886977,126.68695612075476,331.4764034701385,24.0,7,1,0,1,1,0,0,0,0,0,1
CUS_0xad15,Scientist,50608.23,4132.3525,Bad,No,Low_spent_Medium_value_payments,9.0,10.0,31.0,2.0,32.0,23.5,0.85,13.0,1539.86,38.02617664161955,79.8384551072662,275.6946852053665,342.702109687366,39.0,7,1,0,0,1,0,0,0,0,0,0
CUS_0xad18,Developer,17946.85,1437.57083333333,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,33.0,6.0,37.0,22.0,22.61,8.0,4348.48,35.261455648514534,53.6106232964818,6723.4719967093215,259.034498434417,30.0,7,1,0,0,1,1,0,0,1,0,1
CUS_0xad19,Teacher,109364.08,9409.67333333333,Standard,Yes,High_spent_Large_value_payments,3.0,3.0,16.0,3.0,18.666666666666668,7.0,6.09,5.0,409.27,38.4113250955903,227.294408221763,314.114472538308,649.5584525732606,21.0,21,0,0,0,0,1,0,0,1,1,0
CUS_0xad1b,Writer,90562.83,7299.9025,Good,No,High_spent_Large_value_payments,3.0,4.0,1.0,2.0,2.5,8.5,6.38,3.0,1217.99,33.8768321719662,147.220773471839,337.17618705359274,505.593289474567,23.0,18,0,0,1,1,0,0,0,0,0,0
CUS_0xad1d,Developer,20022.29,1607.52416666666,Bad,Yes,Low_spent_Large_value_payments,7.0,6.0,21.0,7.0,28.0,18.75,19.15,7.5,4697.06,38.9490038794498,100.844004104029,79.84473296396372,250.06367959867276,32.0,4,0,1,1,1,1,0,0,1,1,0
CUS_0xad1e,Engineer,72690.44,5995.53666666666,Bad,Yes,High_spent_Medium_value_payments,8.0,5.0,34.0,9.0,20.666666666666668,25.0,2.49,9.0,2686.24,29.491656892495936,377.80572012557303,247.73980713408068,227.34147274034487,34.0,20,1,1,0,0,1,0,1,0,1,1
CUS_0xad1f,Lawyer,54670.95,4798.9125,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,24.0,5.0,40.0,15.5,4.43,11.75,2635.58,31.3790890497395,172.17122139112,211.02213079957076,354.1978978093073,20.0,19,0,0,0,1,1,0,1,1,0,1
CUS_0xad2,Developer,26223.67,2387.30583333333,Standard,Yes,High_spent_Small_value_payments,5.0,6.0,14.0,3.0,23.0,7.0,8.06,9.0,462.91,34.1967730110615,54.7631302403637,104.63305994426139,349.3343931487073,21.0,30,0,0,0,0,1,0,0,0,1,0
CUS_0xad2c,Lawyer,40667.32,3398.94333333333,Bad,Yes,High_spent_Large_value_payments,8.0,6.0,34.0,5.0,45.333333333333336,20.0,17.58,13.0,4582.68,38.75159949317267,126.668394880388,3373.0408393585744,353.765713477455,45.0,4,0,1,1,0,0,0,0,0,1,0
CUS_0xad31,Musician,16043.16,1224.93,Standard,Yes,Low_spent_Medium_value_payments,4.0,8.0,30.0,6.0,23.0,20.0,11.786666666666667,8.666666666666666,2358.91,32.1456866616345,56.5381175776538,3421.107695762283,229.83709155575934,26.0,11,1,1,0,0,0,0,0,1,0,1
CUS_0xad38,Entrepreneur,54481.56,4453.13,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,15.0,7.0,60.5,19.75,2.0,9.0,3793.7,32.03186152627253,238.790298562231,126.34207720706125,327.68062423070626,38.0,6,1,0,0,1,1,0,0,1,1,0
CUS_0xad3c,Media_Manager,24898.5,2154.875,Standard,Yes,High_spent_Large_value_payments,3.0,3.0,17.0,1.0,6.0,11.333333333333334,6.916666666666667,1.6666666666666667,143.27,34.685946998984,14.6643643242475,110.71193878773262,360.11119688801904,27.0,32,0,0,0,1,0,0,0,0,0,0
CUS_0xad3d,Manager,35824.65,3271.3875,Standard,No,High_spent_Medium_value_payments,7.0,4.0,15.0,3.0,15.0,19.333333333333332,10.68,6.0,754.02,31.62721760989327,58.7977138976352,117.85239544342424,413.82197399227334,41.0,28,0,0,1,0,1,0,0,0,0,1
CUS_0xad3f,Developer,17559.88,1179.32333333333,Good,No,Low_spent_Medium_value_payments,2.0,7.0,5.0,0.0,1.0,6.0,7.02,0.0,23.7,33.27392367665234,0.0,3363.954520488222,350.52611811545034,37.0,19,0,0,0,0,0,1,0,0,0,0
CUS_0xad44,Teacher,125491.64,10517.6366666666,Good,No,Low_spent_Large_value_payments,1.0,3.0,5.0,3.0,3.3333333333333335,7.0,3.5366666666666666,7.333333333333333,587.63,30.7554078730666,271.736681189562,525.9549203537443,520.7387317900257,21.0,18,0,1,1,0,0,0,0,0,0,0
CUS_0xad46,Engineer,19148.93,1639.74416666666,Standard,No,High_spent_Large_value_payments,4.0,7.0,10.0,3.0,11.0,10.0,4.14,8.0,1237.12,22.2557945639521,24.9572197320723,0.0,361.429293366631,44.0,23,1,0,0,0,0,0,0,1,0,1
CUS_0xad4f,Developer,22620.79,1722.06583333333,Standard,No,Low_spent_Small_value_payments,6.0,2.0,9.0,0.0,26.0,19.5,5.31,2.0,642.46,25.925804728813276,0.0,131.6436434029956,323.0629399303372,48.0,30,0,0,0,0,0,1,0,0,0,0
CUS_0xad50,Media_Manager,20340.29,1771.02416666666,Standard,Yes,High_spent_Large_value_payments,5.0,7.0,33.0,3.0,23.666666666666668,14.0,13.496666666666668,14.0,1325.41,31.832718247139137,45.26075606751041,123.68909349036278,278.1525671087923,29.0,20,0,1,0,1,0,0,1,0,0,0
CUS_0xad53,Lawyer,64829.94,5571.495,Standard,No,Low_spent_Large_value_payments,5.0,6.0,19.0,2.0,26.5,9.0,5.71,5.0,169.28,30.45549832744645,56.893002158322,249.828065938616,530.428431903061,37.0,21,1,0,0,0,0,0,0,0,0,1
CUS_0xad55,Engineer,58337.79,4697.4825,Standard,Yes,High_spent_Medium_value_payments,8.0,6.0,19.0,2.0,7.0,9.0,12.36,8.0,1322.98,30.20683026152435,86.2659144908478,137.8227574025125,495.6595781066385,31.0,18,1,0,0,1,0,0,0,0,0,0
CUS_0xad5e,Lawyer,15769.54,1438.12833333333,Bad,Yes,Low_spent_Small_value_payments,8.0,6.0,18.0,2.0,16.666666666666668,14.0,7.02,14.0,1599.96,30.157336026738204,18.9857321897163,77.55225688102864,333.94151092925466,33.0,7,0,1,0,1,0,0,0,0,0,0
CUS_0xad69,Accountant,71187.56,5911.29666666666,Standard,No,High_spent_Medium_value_payments,4.0,6.0,6.0,4.0,26.666666666666668,16.0,3.36,7.0,96.68,37.848314737186534,225.955416417995,312.488821885782,319.3520950295547,41.0,32,1,0,0,1,0,0,0,1,1,0
CUS_0xad6d,Journalist,42316.4,3627.36666666666,Standard,Yes,High_spent_Medium_value_payments,7.0,4.0,15.0,2.0,20.75,9.0,14.59,2.0,1188.1,32.048519428875125,53.5845043578763,203.43813188931475,373.21403041947474,29.0,23,1,0,0,0,0,0,1,0,0,0
CUS_0xad74,Teacher,20145.525,1401.79375,Good,No,High_spent_Small_value_payments,2.0,4.0,6.0,1.0,16.0,0.0,7.66,2.0,1491.08,29.1593578992362,9.94639680352548,28.6557617463226,361.577216450151,53.0,21,0,0,0,0,0,0,0,0,1,0
CUS_0xad75,Teacher,14388.77,1060.06416666666,Standard,Yes,Low_spent_Medium_value_payments,4.0,5.0,16.0,3.0,4.0,9.0,18.17,9.0,1836.93,37.6251811946913,30.0950707962075,72.78126527326106,288.1300805971975,28.0,6,1,1,0,1,0,0,0,0,0,0
CUS_0xad7d,Architect,28338.43,2171.53583333333,Standard,Yes,High_spent_Medium_value_payments,6.0,3.0,8.0,1.0,13.0,17.5,17.1,7.0,135.5,33.225230532680854,12.8052812466587,47.0669356544883,412.281366432186,28.0,19,0,0,0,1,0,0,0,0,0,0
CUS_0xad7e,Engineer,82382.62,7097.21833333333,Good,No,High_spent_Large_value_payments,2.0,7.0,10.0,1.0,5.0,9.666666666666666,9.18,5.0,1231.32,33.16076242176163,56.5376259972473,122.18370693286666,774.3338337365517,25.0,24,0,0,0,0,0,0,0,0,0,1
CUS_0xad87,Entrepreneur,69024.2,5492.01666666666,Bad,Yes,High_spent_Medium_value_payments,9.0,7.0,27.0,7.0,40.5,23.5,2.75,11.5,4612.41,25.8629321178327,311.426614722446,196.0316888382495,301.7433631059695,24.0,5,1,0,1,1,1,0,1,1,0,1
