Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan,Age_group,EMI_to_Income_Ratio,Investment_to_Income_Ratio,Outstanding_Debt_to_Income_Ratio
CUS_0xa80c,Journalist,89607.24,7256.27,Good,No,High_spent_Large_value_payments,0.0,5.0,12.0,2.0,13.666666666666666,3.333333333333333,3.5400000000000005,7.0,715.19,35.521685351133,147.847009491245,217.6492746325432,613.4640492095436,52.0,30,0,1,0,0,0,0,0,0,0,1,50s,0.02037507004166672,0.029994649404245323,0.09856165771119321
CUS_0xa814,Accountant,143961.64,12106.8033333333,Standard,Yes,High_spent_Large_value_payments,4.0,5.0,16.0,2.0,6.0,10.0,4.699999999999999,6.0,202.76,38.0935325236067,215.327488350091,425.6331979409395,829.7196470423015,49.0,22,0,1,0,1,0,0,0,0,0,0,40s,0.017785660047622665,0.03515653027658063,0.01674760830067727
CUS_0xa81d,Media_Manager,82093.52,6574.12666666666,Standard,No,High_spent_Medium_value_payments,8.0,5.0,6.0,4.0,6.666666666666667,9.666666666666666,3.4,2.6666666666666665,825.25,33.086726677206066,188.833815204183,254.64372003210568,473.9351314303763,23.0,20,1,0,1,0,1,0,0,1,0,0,20s,0.028723787170338955,0.038734227821202,0.1255299816756397
CUS_0xa822,Engineer,77470.14,6744.845,Good,No,Low_spent_Large_value_payments,1.0,1.0,6.0,2.0,0.0,1.0,8.05,5.0,262.72,28.2968757185249,65.5568376435827,3836.40618067796,290.94623321453577,36.0,31,0,1,0,0,0,0,0,0,0,0,30s,0.009719546949349124,0.5687908588971221,0.03895122867908751
CUS_0xa823,Media_Manager,16481.42,1514.45166666666,Bad,Yes,Low_spent_Small_value_payments,9.0,5.0,23.0,8.0,24.75,25.75,28.12,12.0,4418.26,32.741858407166625,58.8111268309953,5058.761257822189,282.45662677287453,43.0,14,1,0,0,1,1,0,0,0,0,1,40s,0.03883328080085899,3.340325326430938,2.9173991466658578
CUS_0xa82c,Media_Manager,25838.55,2163.2125,Standard,Yes,High_spent_Small_value_payments,4.0,3.0,15.0,1.0,26.75,15.25,11.73,3.0,6.41,32.0370129573517,21.3443619608246,173.5567162555615,296.4201717836132,22.0,25,0,1,0,0,0,0,0,0,0,0,20s,0.0098669742158131,0.08023100654954679,0.002963185540024385
CUS_0xa83,Teacher,19072.63,1631.38583333333,Standard,Yes,High_spent_Small_value_payments,8.0,7.0,24.0,4.0,57.25,11.0,18.66,17.0,1371.64,33.1987379659094,60.5142070057509,2613.475834375469,247.5207813773975,16.0,8,0,1,1,1,0,0,0,0,1,0,10s,0.037093743104355155,1.6019973822106097,0.8407820957948346
CUS_0xa833,Manager,17357.205,1588.43375,Good,No,High_spent_Small_value_payments,1.0,4.0,1.0,4.0,0.0,9.25,5.07,4.0,1076.46,32.891141706146854,40.9794932495356,74.2465861513706,306.117295599093,53.0,30,0,0,0,1,1,0,0,1,0,0,50s,0.025798679516558752,0.04674200995248974,0.6776864316815228
CUS_0xa835,Musician,17853.5,1226.79166666666,Good,No,High_spent_Small_value_payments,5.0,4.0,12.0,2.0,12.75,11.0,1.95,4.0,990.35,29.73347544754237,18.0227035282674,60.70197715578933,308.9544859826097,55.0,20,0,1,0,0,0,0,1,0,0,0,50s,0.014690924317441156,0.04948026531735733,0.8072682810854916
CUS_0xa83a,Musician,82840.24,6973.35333333333,Good,No,High_spent_Medium_value_payments,1.0,6.0,1.0,1.0,6.0,1.0,4.1433333333333335,4.0,360.92,32.40237614457697,56.6919383355392,258.58592834354533,645.390799987581,23.0,19,0,0,0,0,0,0,1,0,0,0,20s,0.008129795756160244,0.03708200574140975,0.051757021729383214
CUS_0xa83c,Doctor,23195.18,1768.93166666666,Standard,Yes,High_spent_Small_value_payments,8.0,6.0,14.0,5.0,4.0,10.0,14.52,8.0,458.8,33.077886834012006,53.429503407349,143.908475959783,254.5551872995335,22.0,17,1,0,1,1,0,0,1,0,0,0,20s,0.030204390827617725,0.08135332679693688,0.2593655869503166
CUS_0xa83e,Journalist,30424.17,2835.3475,Standard,No,High_spent_Medium_value_payments,5.0,7.0,14.0,4.0,14.333333333333334,12.0,3.4599999999999995,6.0,519.0,31.01757274212217,65.0355184718875,3423.0935408584924,304.16651507762367,47.0,17,0,1,0,0,1,0,1,0,0,1,40s,0.02293740660426544,1.2072924186042426,0.18304634617097199
CUS_0xa843,Writer,76804.72,5942.74335246973,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,16.0,8.0,20.33333333333333,21.666666666666668,28.26333333333333,11.333333333333334,4811.23,29.517910750117235,774.448316623881,312.3863649176313,322.52129932208703,31.0,1,0,1,0,0,1,0,1,1,1,1,30s,0.1303183177685151,0.052566019831195875,0.8095974728574662
CUS_0xa848,Manager,33212.27,2962.68916666666,Standard,Yes,Low_spent_Small_value_payments,6.0,6.0,7.0,6.0,19.33333333333333,17.333333333333332,15.02,9.0,45.65,29.14592038182333,130.815757832143,169.168562123844,276.28459671067736,29.0,20,0,1,0,1,0,0,0,1,0,1,20s,0.0441543984107265,0.05709966608281644,0.015408298823113157
CUS_0xa849,Media_Manager,21468.16,2066.01333333333,Standard,No,High_spent_Medium_value_payments,8.0,4.0,13.0,2.0,6.5,12.5,3.5,5.0,1119.42,31.6539026664264,19.6634614608567,159.70542300120923,297.232448871267,27.0,29,0,0,0,0,0,0,0,1,1,0,20s,0.009517586911760845,0.0773012547520875,0.5418261256784411
CUS_0xa84b,Manager,24278.95,1944.24583333333,Standard,Yes,High_spent_Medium_value_payments,8.0,3.0,13.0,7.0,19.0,16.0,7.63,12.0,1448.3,34.21575323990984,70.9360702019829,88.05586340143539,302.09931639658134,15.0,20,0,1,0,0,1,0,0,1,1,0,10s,0.036485134228301734,0.04529049870739196,0.7449160878575467
CUS_0xa84d,Teacher,115810.56,9364.88,Good,No,Low_spent_Large_value_payments,3.0,5.0,10.0,0.0,29.0,2.0,7.279999999999999,1.0,1257.75,33.29009533106485,0.0,265.6113031047435,621.065756256765,42.0,30,0,0,0,0,0,1,0,0,0,0,40s,0.0,0.02836248869229969,0.13430497774664493
CUS_0xa857,Developer,19998.6,1457.18439422966,Standard,No,Low_spent_Small_value_payments,6.0,7.0,15.0,0.0,21.0,11.0,1.34,4.333333333333333,838.71,32.2358253050882,72.91040384688999,164.16743980424835,279.154226862418,38.0,22,0,0,0,0,0,1,0,0,0,0,30s,0.050035125366157965,0.11266071778859216,0.5755688870408084
CUS_0xa85d,Media_Manager,34243.28,2594.60666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,10.0,18.0,7.0,24.666666666666668,23.0,7.919999999999999,16.0,1405.24,30.3784544091496,195.099790055157,229.92644734714975,111.10109593102544,18.0,6,1,1,0,0,0,0,1,1,0,1,10s,0.07519436088777393,0.0886170725995014,0.5416003967203777
CUS_0xa86,Scientist,40793.33,3174.44416666666,Good,No,High_spent_Large_value_payments,5.0,1.0,8.0,2.0,4.0,4.75,3.84,2.5,1039.62,31.4674065657287,57.3434500037294,2577.9959036500954,391.5411340462195,40.0,26,0,0,0,0,1,0,1,0,0,0,30s,0.018064091536359628,0.812109386178662,0.3274967034911368
CUS_0xa861,Engineer,62578.92,4986.91,Standard,Yes,Low_spent_Medium_value_payments,6.0,6.0,6.0,4.0,7.0,8.25,10.97,9.0,1045.77,31.81816577327555,208.225951976084,246.76922280749625,323.695825216419,46.0,19,0,1,0,0,0,0,0,1,0,0,40s,0.0417545036858664,0.04948339208196985,0.20970300246044143
CUS_0xa862,Developer,136900.4,11257.3666666666,Good,No,High_spent_Medium_value_payments,6.0,4.0,10.0,3.0,25.75,17.25,11.49,5.0,1327.34,34.0306147933079,178.198182890675,2725.3789821562405,942.6515517985548,29.0,31,0,0,0,1,0,0,0,1,0,1,20s,0.0158294731056709,0.24209738057357316,0.11790856949967646
CUS_0xa865,Writer,12833.68,1300.47333333333,Good,No,Low_spent_Medium_value_payments,3.0,4.0,6.0,4.0,29.33333333333333,20.666666666666668,9.1,3.333333333333333,100.3,27.137016833476068,35.7497692257441,93.0232422685416,274.6076551723804,24.0,18,1,0,0,0,0,0,1,0,0,1,20s,0.02748981336980704,0.0715302958424434,0.07712576446524619
CUS_0xa86a,Media_Manager,45953.94,3887.495,Standard,No,High_spent_Medium_value_payments,3.0,7.0,14.0,3.0,19.0,18.0,8.14,8.0,1237.97,37.81799129818605,92.4150537792029,193.3009607541124,373.033485466684,22.0,18,0,0,1,0,1,0,0,1,0,0,20s,0.023772391676182968,0.049723783761551434,0.31844928417914364
CUS_0xa86b,Lawyer,26733.39,2071.7825,Good,No,High_spent_Large_value_payments,8.0,6.0,9.0,4.0,22.0,13.0,10.97,2.0,1413.64,38.9522338806776,49.9421720357837,42.1436542867905,355.092423677425,46.0,26,1,1,0,0,1,0,0,0,0,1,40s,0.024105895303094656,0.02034173678307955,0.6823303121828668
CUS_0xa872,Doctor,79837.02,6414.085,Good,No,Low_spent_Medium_value_payments,2.0,7.0,10.0,1.0,16.25,5.0,5.720000000000001,4.0,585.77,31.89057029159345,66.0580632063523,2764.746859749337,516.0335060244015,32.0,33,0,0,0,0,0,0,0,1,0,0,30s,0.010298906735154321,0.4310430653396918,0.09132557488714291
CUS_0xa874,Musician,142170.12,11584.51,Good,No,High_spent_Large_value_payments,3.0,4.0,8.0,2.0,3.0,1.0,2.58,4.5,282.56,38.97932275611009,183.759513101136,539.3182173650194,695.3732695338415,47.0,25,0,0,0,1,1,0,0,0,0,0,40s,0.01586251926936366,0.04655511690740648,0.024391191340850844
CUS_0xa877,Manager,18167.415,1503.95125,Good,No,Low_spent_Small_value_payments,1.0,7.0,5.0,3.0,8.333333333333334,4.0,5.656666666666666,4.0,718.9500000000002,34.4824213689015,24.4411800111438,85.62936020187378,330.3245847869817,55.0,32,0,0,1,0,0,0,0,0,0,1,50s,0.016251311344795117,0.056936260534956686,0.4780407609621656
CUS_0xa87f,Musician,102460.44,7545.8009105472,Standard,Yes,Low_spent_Medium_value_payments,5.0,5.0,10.0,1.0,27.0,16.0,2.22,5.0,587.02,35.29853747054503,887.4515845602422,520.4660664443053,536.8884384482443,34.0,32,0,0,0,1,0,0,0,0,0,0,30s,0.11760866673805295,0.06897426431127011,0.07779426027255613
CUS_0xa88,Writer,94969.56,7959.13,Standard,No,High_spent_Large_value_payments,8.0,5.0,6.0,4.0,17.666666666666668,10.333333333333334,3.2000000000000006,5.0,1171.88,31.74923696602973,224.950725929473,206.075823364804,614.886450705722,41.0,31,1,0,0,1,0,0,0,1,0,0,40s,0.028263230520103707,0.02589175241072881,0.14723719803546367
CUS_0xa88c,Manager,14403.86,1032.32166666666,Standard,Yes,Low_spent_Small_value_payments,4.0,4.0,13.0,0.0,29.0,10.666666666666666,6.080000000000001,4.0,1431.62,30.001440062141068,0.0,85.3020767151822,304.59675661815066,22.0,31,0,0,0,0,0,1,0,0,0,0,20s,0.0,0.08263129552498923,1.3867964281159224
CUS_0xa897,Accountant,87017.92,7397.49333333333,Good,No,High_spent_Large_value_payments,2.0,4.0,5.0,2.0,0.0,8.5,11.5,6.0,64.67,32.0161161110941,107.89114680835,358.6644296385763,538.1937568864057,54.0,21,0,0,1,1,0,0,0,0,0,0,50s,0.014584825149106822,0.04848458977616424,0.00874215049422147
CUS_0xa899,Accountant,38764.8,2974.4,Bad,Yes,High_spent_Medium_value_payments,10.0,6.0,33.0,2.0,28.0,16.0,13.496666666666664,16.0,2057.3,35.46036881975783,52.9197850275736,110.98784932502754,403.5323656473984,42.0,9,0,0,0,0,0,0,0,0,1,0,40s,0.01779175128683889,0.03731436569561173,0.6916689080150619
CUS_0xa89b,Entrepreneur,43913.46,3684.455,Bad,Yes,High_spent_Large_value_payments,10.0,10.0,21.0,6.0,44.75,16.75,17.5,10.0,4814.08,29.1519384634123,128.53640980124,2577.9508873891864,319.61090369627675,20.0,5,0,0,1,0,1,0,0,0,1,1,20s,0.03488613914438907,0.6996830976058024,1.306592155420544
CUS_0xa8a,Accountant,8829.965,924.830416666666,Bad,Yes,Low_spent_Small_value_payments,8.0,9.0,21.0,3.0,57.333333333333336,22.666666666666668,5.62,8.0,1828.45,25.3675735249028,15.9605860589622,52.919085497186366,290.83363284344097,24.0,18,0,0,0,0,0,0,0,1,1,1,20s,0.017257851570765138,0.05722031254975456,1.9770651646495565
CUS_0xa8ab,Engineer,9956.91,575.7425,Bad,Yes,Low_spent_Medium_value_payments,10.0,7.0,26.0,5.0,43.66666666666666,20.0,23.96666666666667,14.0,4365.28,32.425959890403895,27.1083155919136,31.51915856016267,268.946775847923,44.0,1,1,1,0,0,1,0,0,0,0,0,40s,0.047084096782699904,0.054745235170519234,7.582000633963968
CUS_0xa8b1,Doctor,38036.61,3180.7175,Good,No,High_spent_Medium_value_payments,2.0,3.0,2.0,2.0,12.0,5.25,4.84,8.0,241.07,32.349015938207074,33.3110641056874,84.66818112105302,447.5925047732588,28.0,17,0,0,1,0,0,0,0,1,0,0,20s,0.010472814421804954,0.026619208125541804,0.07579107544131158
CUS_0xa8b7,Media_Manager,26918.64,2494.22,Standard,Yes,High_spent_Large_value_payments,7.0,4.0,9.0,1.0,5.25,16.75,9.24,4.0,226.5,30.89039714259837,11.8548377944453,88.90263328499779,403.664528920556,56.0,28,0,0,0,0,0,0,1,0,0,0,50s,0.004752923877783556,0.035643460995821455,0.09080995261043534
CUS_0xa8b9,Doctor,23838.09,2031.5075,Standard,Yes,Low_spent_Small_value_payments,5.0,6.0,13.0,4.0,24.0,10.5,7.15,7.0,802.3,34.70393469398463,53.3080988945046,5071.438724563892,299.38318630260073,20.0,30,1,0,1,1,0,0,0,1,0,0,20s,0.026240660639699633,2.496391829497992,0.3949283967693942
CUS_0xa8ba,Accountant,20804.77,1436.73083333333,Bad,Yes,High_spent_Large_value_payments,6.0,6.0,30.0,5.0,34.0,21.666666666666668,24.903333333333336,12.333333333333334,4443.32,35.683893347123664,50.2054697533549,57.39205101727057,257.867970605468,19.0,9,0,0,1,1,0,0,0,1,0,1,20s,0.03494424187784305,0.03994627920952767,3.092660014604923
CUS_0xa8c,Scientist,29212.86,2494.405,Good,No,High_spent_Medium_value_payments,5.0,4.0,7.0,1.0,8.666666666666666,9.666666666666666,11.160000000000002,6.0,37.16,34.38144000346977,19.3289719972395,147.78197829231155,355.6628830437814,21.0,19,0,1,0,0,0,0,0,0,0,0,20s,0.007748930906264018,0.059245382482921397,0.014897340247473844
CUS_0xa8c0,Doctor,60148.65,4970.3875,Standard,Yes,High_spent_Medium_value_payments,7.0,7.0,19.0,6.0,7.0,14.0,18.02,8.0,903.86,32.2785915986598,216.367273375784,117.69119025252836,432.9802863716865,44.0,20,0,0,0,1,0,0,1,1,1,1,40s,0.04353126861352038,0.0236784738116552,0.18184900070668536
CUS_0xa8c1,Lawyer,32017.75,2905.14583333333,Standard,Yes,High_spent_Medium_value_payments,7.0,7.0,8.0,4.0,5.0,20.0,10.8,9.0,776.86,32.8966119898206,73.2850569185823,26.9977563648395,417.210189735471,46.0,10,1,1,0,0,1,0,0,1,0,0,40s,0.025225947722733042,0.009293081281865494,0.2674082626374181
CUS_0xa8c6,Media_Manager,60759.54,5031.295,Standard,No,High_spent_Medium_value_payments,5.0,4.0,7.0,4.0,10.0,13.5,8.76,6.0,128.17,36.605417015290655,155.525520982636,32.22571060330895,386.7293565174325,20.0,24,1,1,1,1,0,0,0,0,0,0,20s,0.030911628314904217,0.006405052894594522,0.02547455476174623
CUS_0xa8c9,Teacher,137428.16,11355.3466666666,Good,No,High_spent_Large_value_payments,3.0,5.0,5.0,2.0,8.0,7.0,10.88,3.333333333333333,1151.71,32.738319485035035,348.63610459711964,207.83839111441876,1031.2040676641425,25.0,26,0,1,0,0,0,0,0,0,1,0,20s,0.03070237438197586,0.01830313042969655,0.10142446847358895
CUS_0xa8cb,Engineer,16364.65,1634.72083333333,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,32.0,4.0,19.33333333333333,19.33333333333333,1.47,14.0,2234.81,36.73871433336263,39.554813636031,66.40796531976093,334.17597104420764,42.0,8,0,1,0,0,0,0,0,1,1,0,40s,0.024196678007324033,0.040623428762665025,1.3670896916649915
CUS_0xa8ce,Engineer,52643.34,4595.945,Bad,Yes,High_spent_Large_value_payments,10.0,7.0,25.0,7.0,63.5,16.25,25.59,12.0,2802.88,27.103772225402025,248.139547748168,191.7454827642043,277.2094694876265,38.0,11,0,1,1,0,1,0,1,1,0,0,30s,0.05399097416269517,0.04172057819756422,0.6098593433994532
CUS_0xa8d,Lawyer,74063.28,6201.94,Standard,Yes,High_spent_Large_value_payments,3.0,6.0,5.0,2.0,9.0,18.0,15.66,10.0,1040.09,34.93838010164115,117.436139848259,164.82979797096326,582.9280621807762,39.0,18,1,0,0,0,0,0,0,1,0,0,30s,0.01893538793478476,0.026577135214297987,0.16770397649767654
CUS_0xa8d1,Accountant,32777.51,2701.45916666666,Good,No,Low_spent_Small_value_payments,5.0,4.0,1.0,3.0,5.75,5.5,4.22,2.75,653.37,29.68645436306012,64.9759090990487,172.05861298729798,315.6113945803195,40.0,26,0,0,0,0,1,0,0,0,1,1,30s,0.02405215296266081,0.06369099156127601,0.24185818096454723
CUS_0xa8d4,Lawyer,8786.87,592.239166666666,Bad,Yes,Low_spent_Small_value_payments,9.0,9.0,21.0,3.0,18.0,19.0,4.92,13.0,1751.32,35.84851868742265,16.8074280252073,53.83427310877445,278.5822155326845,42.0,17,0,0,0,0,0,0,0,0,1,1,40s,0.028379460480139333,0.0908995489301611,2.9571161425493955
CUS_0xa8d6,Journalist,31263.7,2812.30833333333,Good,No,High_spent_Medium_value_payments,4.0,6.0,1.0,0.0,7.0,0.0,4.13,5.0,1086.65,30.69668610002975,0.0,62.2603923978884,473.9704409354445,27.0,31,0,0,0,0,0,1,0,0,0,0,20s,0.0,0.022138537108444774,0.38639077626030854
CUS_0xa8d7,Architect,79847.97,6831.9975,Standard,Yes,High_spent_Medium_value_payments,6.0,4.0,20.0,0.0,5.0,18.5,14.57,4.5,1479.58,34.92540757243235,0.0,196.7222879480045,741.4774620519945,54.0,17,0,0,0,0,0,1,0,0,0,0,50s,0.0,0.02879425643056873,0.21656623849759896
CUS_0xa8d8,Doctor,61756.52,5312.37666666666,Bad,Yes,High_spent_Medium_value_payments,9.0,5.0,33.0,4.0,42.0,18.0,2.35,10.0,1854.48,30.96872194574327,126.579947231282,323.70180954590165,347.6225765561481,42.0,6,1,0,0,0,1,0,0,0,1,0,40s,0.02382736676514821,0.060933519939769976,0.3490866925224308
CUS_0xa8df,Writer,140276.8,11738.7333333333,Standard,Yes,High_spent_Small_value_payments,5.0,3.0,5.0,4.0,9.0,19.5,9.72,2.0,817.22,34.11022022821345,383.238450547812,408.3655597385895,647.2693230469305,46.0,33,1,1,1,0,0,0,0,1,0,0,40s,0.03264734274690169,0.03478787260453348,0.06961739199572943
CUS_0xa8e1,Engineer,60381.32,5154.77666666666,Standard,Yes,High_spent_Medium_value_payments,4.0,3.0,15.0,4.0,26.5,13.5,8.97,6.0,1311.32,35.41050882735038,170.263783508247,124.21234690160983,412.061951308257,22.0,17,0,1,0,0,0,0,1,1,0,0,20s,0.033030292972585404,0.024096552563533626,0.2543892945895493
CUS_0xa8e2,Doctor,21903.85,1940.32083333333,Standard,Yes,High_spent_Medium_value_payments,3.0,5.0,5.0,1.0,25.33333333333333,18.0,12.626666666666669,2.6666666666666665,1426.3,30.47433211806477,13.2736255049072,3377.4421489876536,359.483187558432,33.0,29,0,1,0,0,0,0,0,0,0,0,30s,0.006840943660901727,1.7406616941722228,0.7350846187378818
CUS_0xa8e6,Engineer,28562.06,2610.17166666666,Bad,Yes,High_spent_Small_value_payments,9.0,5.0,32.0,9.0,51.0,19.0,21.99,13.0,3623.97,25.7353934232397,200.705649817589,69.2307978978039,244.414052284606,31.0,10,1,1,1,1,0,0,1,1,0,1,30s,0.07689365890401444,0.026523465403413726,1.3884029339066495
CUS_0xa8e7,Lawyer,20914.44,1800.87,Bad,Yes,Low_spent_Small_value_payments,6.0,7.0,21.0,9.0,49.333333333333336,18.0,0.98,16.0,2404.87,34.268119679701904,124.21764834326102,93.8610432791904,238.67497504421365,41.0,17,1,1,0,1,1,0,0,1,1,1,40s,0.0689764660099069,0.05211983279147879,1.3353934487220067
CUS_0xa8ec,Mechanic,126217.6,9015.65251440052,Standard,No,High_spent_Large_value_payments,8.0,7.0,14.0,1.0,8.0,8.666666666666666,4.006666666666667,5.0,1000.98,36.62881244106567,1486.3258082494,408.6728835471986,812.4954604695282,43.0,18,0,0,0,0,1,0,0,0,0,0,40s,0.16486059171816148,0.04532926295622348,0.11102690552915108
CUS_0xa8ed,Teacher,74866.6,5964.88333333333,Standard,Yes,High_spent_Medium_value_payments,5.0,4.0,32.0,5.0,21.0,15.5,10.3,15.0,1798.0,30.29608593521705,277.458043552214,129.7039970113879,449.3262927697295,24.0,8,1,1,0,1,0,0,0,1,0,0,20s,0.046515250684234816,0.021744599141875588,0.30143087459100926
CUS_0xa90,Teacher,86775.4,6205.53772692014,Standard,No,High_spent_Medium_value_payments,4.0,7.0,7.0,1.0,18.0,20.75,12.49,4.0,1421.81,30.443737043082677,953.829358634496,192.68316656176967,735.861414550256,38.0,27,0,1,0,0,0,0,0,0,0,0,30s,0.1537061574046524,0.031050196621300687,0.2291195481468221
CUS_0xa903,Lawyer,93871.89,7849.6575,Good,No,High_spent_Medium_value_payments,5.0,3.0,7.0,2.0,13.333333333333334,6.0,1.78,0.6666666666666666,1128.58,31.427505633438667,93.6016174251162,429.87917179772666,528.1516274438227,42.0,32,1,0,0,1,0,0,0,0,0,0,40s,0.011924293184144175,0.05476406732366688,0.14377442582685931
CUS_0xa905,Scientist,55473.18,4873.765,Bad,Yes,High_spent_Medium_value_payments,6.0,5.0,29.0,5.0,46.0,23.0,27.97,11.0,2743.73,35.2945803131635,155.753144671443,226.49337137604525,362.6299839525103,46.0,5,0,0,1,1,0,0,0,1,1,0,40s,0.03195745889911455,0.04647195163821916,0.5629590265431345
CUS_0xa90a,Mechanic,34297.9,2801.15833333333,Bad,Yes,High_spent_Small_value_payments,9.0,8.0,16.0,8.0,59.75,17.75,21.5,15.0,4469.48,33.07514489566925,175.806488402203,144.51720515020617,229.7921397809233,35.0,3,0,1,1,1,0,0,0,1,0,1,30s,0.06276206750262357,0.051591944457574875,1.5955827797429056
CUS_0xa90c,Media_Manager,34676.0,3160.66666666666,Standard,Yes,Low_spent_Small_value_payments,3.0,6.0,18.0,4.0,25.0,18.0,8.656666666666666,8.333333333333334,138.3,37.22879426975504,69.5289755638972,217.86991157028527,302.0011128658163,41.0,7,0,1,0,1,0,0,1,0,0,1,40s,0.021998199397984818,0.06893163200916022,0.043756591436405916
CUS_0xa90d,Lawyer,7261.91,393.159166666666,Standard,Yes,Low_spent_Small_value_payments,5.0,7.0,12.0,6.0,29.0,14.0,15.98,12.0,908.02,35.6229238257986,35.4618012498811,37.02809280301415,256.82602261377053,38.0,9,0,1,0,1,0,0,1,1,1,0,30s,0.09019706077448995,0.09418092198371111,2.3095480837913436
CUS_0xa910,Scientist,17689.64,1286.13666666666,Bad,Yes,Low_spent_Medium_value_payments,7.0,6.0,25.0,7.0,30.33333333333333,20.0,18.25,8.0,3783.14,34.5604419439265,96.06048105815348,6703.004036919753,222.10594088333505,41.0,6,1,1,0,0,1,0,0,0,1,1,40s,0.074689170713963,5.2117354326676955,2.9414758929196374
CUS_0xa913,Teacher,43832.92,3052.74860741309,Standard,Yes,High_spent_Large_value_payments,5.25,5.25,16.0,2.0,29.0,14.75,17.25,9.0,1441.58,33.305977499997496,373.371860922239,107.41802554811672,420.7791727832185,29.0,18,0,0,0,0,0,0,0,1,0,0,20s,0.12230678281715297,0.035187314568670996,0.47222362054293093
CUS_0xa918,Teacher,71530.8,6197.9,Bad,Yes,High_spent_Large_value_payments,8.0,5.0,22.0,8.0,31.0,15.0,0.53,8.0,2364.98,32.19410583180665,461.485158431631,5087.77284044727,267.15167790817395,27.0,6,1,0,0,1,1,0,0,0,1,1,20s,0.07445830981971814,0.8208865648763727,0.38157763113312576
CUS_0xa91e,Developer,15859.47,1082.6225,Standard,Yes,Low_spent_Small_value_payments,8.0,5.0,33.0,5.0,9.25,9.0,15.92,10.0,2151.1,29.4189227222354,55.3948925674778,52.23091828460283,280.63643914791874,44.0,20,1,0,0,0,0,0,1,0,1,0,40s,0.05116732061958605,0.04824481135816301,1.9869345039475903
CUS_0xa91f,Teacher,134327.56,11411.9633333333,Standard,No,High_spent_Large_value_payments,4.0,6.0,13.0,2.0,6.0,17.333333333333332,13.443333333333332,4.0,1077.5,35.0048694269962,187.676812710617,186.28045376750265,1010.5724001885424,44.0,27,0,0,0,0,0,0,0,0,1,0,40s,0.016445620024245104,0.016323260803283033,0.09441845969244583
CUS_0xa922,Writer,25740.18,2197.015,Standard,No,High_spent_Medium_value_payments,5.0,6.0,1.0,1.0,20.33333333333333,10.666666666666666,2.77,2.0,1273.88,32.281176658310734,19.4660434276047,96.66850153217024,370.233621706891,43.0,22,0,0,0,0,1,0,0,0,0,0,40s,0.00886022327002988,0.04399992787130277,0.5798230781310096
CUS_0xa934,Journalist,45765.12,3677.76,Standard,Yes,High_spent_Medium_value_payments,5.0,7.0,6.0,3.0,24.0,9.0,15.44,6.0,1133.03,34.1448321316315,80.969093683843,159.7879881051571,382.018918210999,26.0,12,0,0,0,0,0,0,1,0,0,1,20s,0.022015872075351026,0.043447094999444526,0.3080761115461585
CUS_0xa936,Writer,131488.44,11031.37,Good,No,High_spent_Large_value_payments,7.0,7.0,4.0,3.0,18.0,18.0,3.95,8.0,1024.09,34.73985276512115,203.091724746872,176.352183295559,963.693091957565,21.0,28,0,0,1,0,1,0,0,0,1,0,20s,0.018410381008602917,0.01598642628209905,0.09283434423829495
CUS_0xa93b,Media_Manager,59597.84,5173.48666666666,Bad,Yes,High_spent_Medium_value_payments,7.0,5.0,32.0,9.0,60.25,14.75,31.03,12.5,3111.29,26.44464883438675,367.579279961064,112.00320233819777,234.23774974794125,42.0,1,0,1,1,0,0,0,1,1,1,1,40s,0.07105058998787364,0.021649461872560075,0.6013913247416643
CUS_0xa940,Journalist,10316.45,811.704166666666,Good,No,Low_spent_Medium_value_payments,7.0,5.0,12.0,3.0,6.0,11.75,2.63,6.0,183.94,32.4081935973014,17.471160525556,38.8161012915934,302.3831548495168,47.0,25,1,0,0,0,0,0,0,1,1,0,40s,0.021524049331054746,0.04782050269742375,0.2266096535581007
CUS_0xa94f,Journalist,56340.6,4837.05,Good,No,Low_spent_Small_value_payments,3.0,1.0,12.0,1.0,5.666666666666667,11.0,13.509999999999968,7.0,538.87,33.675815473637435,26.8092004273183,265.189154109226,287.17429007644034,37.0,24,1,0,0,0,0,0,0,0,0,0,30s,0.005542469155232693,0.05482456334113272,0.11140467847138234
CUS_0xa95,Mechanic,24098.63,2087.59439318943,Standard,No,Low_spent_Small_value_payments,5.0,3.0,16.0,4.0,29.0,7.666666666666667,11.869999999999962,5.0,560.58,34.427095094077266,285.063804040486,90.56380588682867,252.066197182838,26.0,22,1,0,0,1,0,0,0,0,0,0,20s,0.13655133629908112,0.043381897452054924,0.2685291749339991
